time,source_ip,protocol,tx_packets,rx_packets,tx_bytes,rx_bytes,delay_sum,jitter_sum,lost_packets,packet_loss_ratio,throughput,flow_duration,label
48,10.1.1.36,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.38,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.39,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.41,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.42,17,26245,260,27609740,273520,148.586,7.39276,20021,0,0,0,1
48,10.1.1.44,17,26245,75,27609740,78900,54.6658,5.79303,20077,0,0,0,1
48,10.1.1.47,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.48,17,26245,0,27609740,0,0,0,20141,0,0,0,1
48,10.1.1.3,17,1335,0,208260,0,0,0,1128,0,0,0,0
48,10.1.1.5,17,1397,0,217932,0,0,0,1055,0,0,0,0
48,10.1.1.11,17,1331,0,207636,0,0,0,1096,0,0,0,0
48,10.1.1.17,17,1409,0,219804,0,0,0,1106,0,0,0,0
48,10.1.1.23,17,930,909,145080,141804,65.3363,23.7695,7,0,0,0,0
48,10.1.1.21,17,1071,643,167076,100308,129.297,30.7046,353,0,0,0,0
48,10.1.1.29,17,1228,0,191568,0,0,0,820,0,0,0,0
48,10.1.1.34,17,860,0,134160,0,0,0,509,0,0,0,0
48,10.1.1.35,17,756,0,117936,0,0,0,536,0,0,0,0
48,10.1.1.37,17,862,0,134472,0,0,0,496,0,0,0,0
48,10.1.1.40,17,1094,0,170664,0,0,0,672,0,0,0,0
48,10.1.1.43,17,857,0,133692,0,0,0,558,0,0,0,0
48,10.1.1.45,17,997,0,155532,0,0,0,632,0,0,0,0
48,10.1.1.49,17,785,0,122460,0,0,0,384,0,0,0,0
48,10.1.1.50,17,725,0,113100,0,0,0,398,0,0,0,0
48,10.1.1.46,17,921,0,143676,0,0,0,516,0,0,0,0
49,10.1.1.7,17,1670,0,260520,0,0,0,1265,0,0,0,0
49,10.1.1.1,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.4,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.6,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.8,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.9,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.12,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.13,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.14,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.15,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.16,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.18,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.19,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.20,17,26855,4455,28251460,4686660,1396.69,26.4958,16427,0,0,0,1
49,10.1.1.24,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.25,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.26,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.27,17,26855,16943,28251460,17824036,4975.58,57.2916,8232,0,0,0,1
49,10.1.1.28,17,26855,424,28251460,446048,153.656,7.84922,20373,0,0,0,1
49,10.1.1.30,17,26855,3857,28251460,4057564,1835.18,24.3407,17747,0,0,0,1
49,10.1.1.31,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.32,17,26855,260,28251460,273520,169.693,11.3144,20512,0,0,0,1
49,10.1.1.33,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.36,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.38,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.39,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.41,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.42,17,26855,260,28251460,273520,148.586,7.39276,20586,0,0,0,1
49,10.1.1.44,17,26855,83,28251460,87316,60.7311,5.97082,20685,0,0,0,1
49,10.1.1.47,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.48,17,26855,0,28251460,0,0,0,20751,0,0,0,1
49,10.1.1.3,17,1346,0,209976,0,0,0,1174,0,0,0,0
49,10.1.1.10,17,1190,0,185640,0,0,0,925,0,0,0,0
49,10.1.1.11,17,1380,0,215280,0,0,0,1116,0,0,0,0
49,10.1.1.17,17,1430,0,223080,0,0,0,1155,0,0,0,0
49,10.1.1.23,17,979,970,152724,151320,72.5525,25.629,7,0,0,0,0
49,10.1.1.21,17,1120,644,174720,100464,130.271,31.2097,357,0,0,0,0
49,10.1.1.29,17,1273,0,198588,0,0,0,820,0,0,0,0
49,10.1.1.34,17,909,0,141804,0,0,0,555,0,0,0,0
49,10.1.1.35,17,804,0,125424,0,0,0,536,0,0,0,0
49,10.1.1.37,17,911,0,142116,0,0,0,519,0,0,0,0
49,10.1.1.40,17,1142,0,178152,0,0,0,721,0,0,0,0
49,10.1.1.43,17,906,0,141336,0,0,0,558,0,0,0,0
49,10.1.1.45,17,1026,0,160056,0,0,0,681,0,0,0,0
49,10.1.1.49,17,832,0,129792,0,0,0,429,0,0,0,0
49,10.1.1.50,17,774,0,120744,0,0,0,398,0,0,0,0
49,10.1.1.46,17,969,0,151164,0,0,0,550,0,0,0,0
50,10.1.1.2,17,1461,0,227916,0,0,0,1107,0,0,0,0
50,10.1.1.1,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.4,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.6,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.8,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.9,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.12,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.13,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.14,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.15,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.16,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.18,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.19,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.20,17,27465,4455,28893180,4686660,1396.69,26.4958,17038,0,0,0,1
50,10.1.1.24,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.25,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.26,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.27,17,27465,17204,28893180,18098608,5099.15,58.8194,8431,0,0,0,1
50,10.1.1.28,17,27465,427,28893180,449204,155.172,8.24404,20984,0,0,0,1
50,10.1.1.30,17,27465,3859,28893180,4059668,1836.62,24.7752,18329,0,0,0,1
50,10.1.1.31,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.32,17,27465,260,28893180,273520,169.693,11.3144,21117,0,0,0,1
50,10.1.1.33,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.36,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.38,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.39,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.41,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.42,17,27465,260,28893180,273520,148.586,7.39276,21177,0,0,0,1
50,10.1.1.44,17,27465,96,28893180,100992,69.4183,6.45655,21296,0,0,0,1
50,10.1.1.47,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.48,17,27465,0,28893180,0,0,0,21362,0,0,0,1
50,10.1.1.3,17,1348,0,210288,0,0,0,1222,0,0,0,0
50,10.1.1.5,17,1446,0,225576,0,0,0,1153,0,0,0,0
50,10.1.1.11,17,1429,0,222924,0,0,0,1129,0,0,0,0
50,10.1.1.22,17,990,662,154440,103272,130.931,26.0052,248,0,0,0,0
50,10.1.1.23,17,1028,1020,160368,159120,75.8382,26.9123,7,0,0,0,0
50,10.1.1.21,17,1162,666,181272,103896,136.918,32.0898,357,0,0,0,0
50,10.1.1.34,17,958,0,149448,0,0,0,560,0,0,0,0
50,10.1.1.35,17,853,0,133068,0,0,0,553,0,0,0,0
50,10.1.1.37,17,948,0,147888,0,0,0,546,0,0,0,0
50,10.1.1.40,17,1164,0,181584,0,0,0,770,0,0,0,0
50,10.1.1.43,17,955,0,148980,0,0,0,558,0,0,0,0
50,10.1.1.45,17,1075,0,167700,0,0,0,729,0,0,0,0
50,10.1.1.49,17,881,0,137436,0,0,0,435,0,0,0,0
50,10.1.1.50,17,810,0,126360,0,0,0,430,0,0,0,0
50,10.1.1.46,17,1018,0,158808,0,0,0,568,0,0,0,0
51,10.1.1.2,17,1510,0,235560,0,0,0,1156,0,0,0,0
51,10.1.1.7,17,1715,0,267540,0,0,0,1363,0,0,0,0
51,10.1.1.1,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.4,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.6,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.8,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.9,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.12,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.13,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.14,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.15,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.16,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.18,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.19,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.20,17,28076,4477,29535952,4709804,1408.69,26.6715,17648,0,0,0,1
51,10.1.1.24,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.25,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.26,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.27,17,28076,17543,29535952,18455236,5258.3,60.3015,8616,0,0,0,1
51,10.1.1.28,17,28076,427,29535952,449204,155.172,8.24404,21586,0,0,0,1
51,10.1.1.30,17,28076,3859,29535952,4059668,1836.62,24.7752,18743,0,0,0,1
51,10.1.1.31,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.32,17,28076,260,29535952,273520,169.693,11.3144,21727,0,0,0,1
51,10.1.1.33,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.36,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.38,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.39,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.41,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.42,17,28076,260,29535952,273520,148.586,7.39276,21787,0,0,0,1
51,10.1.1.44,17,28076,96,29535952,100992,69.4183,6.45655,21906,0,0,0,1
51,10.1.1.47,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.48,17,28076,0,29535952,0,0,0,21972,0,0,0,1
51,10.1.1.3,17,1397,0,217932,0,0,0,1233,0,0,0,0
51,10.1.1.10,17,1224,0,190944,0,0,0,1011,0,0,0,0
51,10.1.1.5,17,1494,0,233064,0,0,0,1173,0,0,0,0
51,10.1.1.11,17,1473,0,229788,0,0,0,1129,0,0,0,0
51,10.1.1.22,17,1024,700,159744,109200,147.107,27.364,259,0,0,0,0
51,10.1.1.23,17,1077,1068,168012,166608,77.9641,27.9982,7,0,0,0,0
51,10.1.1.21,17,1186,677,185016,105612,138.235,32.403,361,0,0,0,0
51,10.1.1.29,17,1312,0,204672,0,0,0,917,0,0,0,0
51,10.1.1.34,17,988,0,154128,0,0,0,609,0,0,0,0
51,10.1.1.35,17,902,0,140712,0,0,0,601,0,0,0,0
51,10.1.1.37,17,962,0,150072,0,0,0,554,0,0,0,0
51,10.1.1.40,17,1213,0,189228,0,0,0,796,0,0,0,0
51,10.1.1.43,17,1004,0,156624,0,0,0,584,0,0,0,0
51,10.1.1.45,17,1086,0,169416,0,0,0,778,0,0,0,0
51,10.1.1.49,17,929,0,144924,0,0,0,484,0,0,0,0
51,10.1.1.46,17,1067,0,166452,0,0,0,597,0,0,0,0
52,10.1.1.2,17,1559,0,243204,0,0,0,1189,0,0,0,0
52,10.1.1.7,17,1762,0,274872,0,0,0,1412,0,0,0,0
52,10.1.1.1,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.4,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.6,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.8,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.9,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.12,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.13,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.14,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.15,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.16,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.18,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.19,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.20,17,28686,4480,30177672,4712960,1413.47,27.7821,18244,0,0,0,1
52,10.1.1.24,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.25,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.26,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.27,17,28686,18365,30177672,19319980,5433.82,62.3582,8616,0,0,0,1
52,10.1.1.28,17,28686,427,30177672,449204,155.172,8.24404,22188,0,0,0,1
52,10.1.1.30,17,28686,3865,30177672,4065980,1839.88,25.086,19228,0,0,0,1
52,10.1.1.31,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.32,17,28686,260,30177672,273520,169.693,11.3144,22323,0,0,0,1
52,10.1.1.33,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.36,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.38,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.39,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.41,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.42,17,28686,260,30177672,273520,148.586,7.39276,22383,0,0,0,1
52,10.1.1.44,17,28686,96,30177672,100992,69.4183,6.45655,22517,0,0,0,1
52,10.1.1.47,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.48,17,28686,0,30177672,0,0,0,22583,0,0,0,1
52,10.1.1.3,17,1446,0,225576,0,0,0,1268,0,0,0,0
52,10.1.1.10,17,1273,0,198588,0,0,0,1014,0,0,0,0
52,10.1.1.5,17,1543,0,240708,0,0,0,1220,0,0,0,0
52,10.1.1.11,17,1503,0,234468,0,0,0,1150,0,0,0,0
52,10.1.1.17,17,1436,0,224016,0,0,0,1246,0,0,0,0
52,10.1.1.23,17,1096,1088,170976,169728,78.6275,28.3591,7,0,0,0,0
52,10.1.1.21,17,1225,678,191100,105768,138.743,32.8921,366,0,0,0,0
52,10.1.1.29,17,1361,0,212316,0,0,0,966,0,0,0,0
52,10.1.1.34,17,1010,0,157560,0,0,0,658,0,0,0,0
52,10.1.1.35,17,951,0,148356,0,0,0,632,0,0,0,0
52,10.1.1.37,17,1011,0,157716,0,0,0,603,0,0,0,0
52,10.1.1.40,17,1218,0,190008,0,0,0,819,0,0,0,0
52,10.1.1.43,17,1052,0,164112,0,0,0,633,0,0,0,0
52,10.1.1.45,17,1134,0,176904,0,0,0,827,0,0,0,0
52,10.1.1.49,17,975,0,152100,0,0,0,532,0,0,0,0
52,10.1.1.46,17,1073,0,167388,0,0,0,646,0,0,0,0
53,10.1.1.2,17,1570,0,244920,0,0,0,1238,0,0,0,0
53,10.1.1.7,17,1788,0,278928,0,0,0,1423,0,0,0,0
53,10.1.1.1,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.4,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.6,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.8,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.9,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.12,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.13,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.14,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.15,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.16,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.18,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.19,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.20,17,29296,4480,30819392,4712960,1413.47,27.7821,18833,0,0,0,1
53,10.1.1.24,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.25,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.26,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.27,17,29296,18940,30819392,19924880,5497.62,64.0075,8827,0,0,0,1
53,10.1.1.28,17,29296,429,30819392,451308,157.318,8.82093,22796,0,0,0,1
53,10.1.1.30,17,29296,3871,30819392,4072292,1843.06,25.3406,19711,0,0,0,1
53,10.1.1.31,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.32,17,29296,260,30819392,273520,169.693,11.3144,22933,0,0,0,1
53,10.1.1.33,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.36,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.38,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.39,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.41,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.42,17,29296,260,30819392,273520,148.586,7.39276,22977,0,0,0,1
53,10.1.1.44,17,29296,96,30819392,100992,69.4183,6.45655,23127,0,0,0,1
53,10.1.1.47,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.48,17,29296,0,30819392,0,0,0,23193,0,0,0,1
53,10.1.1.3,17,1495,0,233220,0,0,0,1317,0,0,0,0
53,10.1.1.10,17,1322,0,206232,0,0,0,1063,0,0,0,0
53,10.1.1.5,17,1549,0,241644,0,0,0,1269,0,0,0,0
53,10.1.1.11,17,1542,0,240552,0,0,0,1199,0,0,0,0
53,10.1.1.17,17,1485,0,231660,0,0,0,1246,0,0,0,0
53,10.1.1.22,17,1038,700,161928,109200,147.107,27.364,266,0,0,0,0
53,10.1.1.23,17,1145,1138,178620,177528,80.6909,29.4392,7,0,0,0,0
53,10.1.1.21,17,1233,690,192348,107640,144.471,33.2715,372,0,0,0,0
53,10.1.1.29,17,1375,0,214500,0,0,0,1011,0,0,0,0
53,10.1.1.34,17,1059,0,165204,0,0,0,706,0,0,0,0
53,10.1.1.35,17,955,0,148980,0,0,0,647,0,0,0,0
53,10.1.1.37,17,1059,0,165204,0,0,0,651,0,0,0,0
53,10.1.1.40,17,1256,0,195936,0,0,0,868,0,0,0,0
53,10.1.1.43,17,1061,0,165516,0,0,0,676,0,0,0,0
53,10.1.1.45,17,1183,0,184548,0,0,0,862,0,0,0,0
53,10.1.1.49,17,997,0,155532,0,0,0,570,0,0,0,0
53,10.1.1.50,17,847,0,132132,0,0,0,555,0,0,0,0
53,10.1.1.46,17,1091,0,170196,0,0,0,695,0,0,0,0
54,10.1.1.2,17,1578,0,246168,0,0,0,1287,0,0,0,0
54,10.1.1.7,17,1824,0,284544,0,0,0,1460,0,0,0,0
54,10.1.1.1,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.4,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.6,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.8,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.9,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.12,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.13,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.14,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.15,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.16,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.18,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.19,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.20,17,29907,4480,31462164,4712960,1413.47,27.7821,19436,0,0,0,1
54,10.1.1.24,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.25,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.26,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.27,17,29907,19583,31462164,20601316,5566.94,65.8394,9070,0,0,0,1
54,10.1.1.28,17,29907,429,31462164,451308,157.318,8.82093,23396,0,0,0,1
54,10.1.1.30,17,29907,3871,31462164,4072292,1843.06,25.3406,20300,0,0,0,1
54,10.1.1.31,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.32,17,29907,260,31462164,273520,169.693,11.3144,23543,0,0,0,1
54,10.1.1.33,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.36,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.38,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.39,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.41,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.42,17,29907,260,31462164,273520,148.586,7.39276,23574,0,0,0,1
54,10.1.1.44,17,29907,96,31462164,100992,69.4183,6.45655,23737,0,0,0,1
54,10.1.1.47,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.48,17,29907,0,31462164,0,0,0,23803,0,0,0,1
54,10.1.1.3,17,1504,0,234624,0,0,0,1317,0,0,0,0
54,10.1.1.10,17,1371,0,213876,0,0,0,1112,0,0,0,0
54,10.1.1.5,17,1592,0,248352,0,0,0,1282,0,0,0,0
54,10.1.1.11,17,1561,0,243516,0,0,0,1210,0,0,0,0
54,10.1.1.17,17,1534,0,239304,0,0,0,1246,0,0,0,0
54,10.1.1.22,17,1072,700,167232,109200,147.107,27.364,270,0,0,0,0
54,10.1.1.23,17,1194,1183,186264,184548,82.2523,30.4638,7,0,0,0,0
54,10.1.1.21,17,1281,690,199836,107640,144.471,33.2715,389,0,0,0,0
54,10.1.1.29,17,1423,0,221988,0,0,0,1057,0,0,0,0
54,10.1.1.34,17,1108,0,172848,0,0,0,755,0,0,0,0
54,10.1.1.35,17,971,0,151476,0,0,0,647,0,0,0,0
54,10.1.1.37,17,1108,0,172848,0,0,0,700,0,0,0,0
54,10.1.1.40,17,1305,0,203580,0,0,0,917,0,0,0,0
54,10.1.1.43,17,1082,0,168792,0,0,0,719,0,0,0,0
54,10.1.1.45,17,1232,0,192192,0,0,0,880,0,0,0,0
54,10.1.1.49,17,1031,0,160836,0,0,0,615,0,0,0,0
54,10.1.1.50,17,896,0,139776,0,0,0,562,0,0,0,0
54,10.1.1.46,17,1140,0,177840,0,0,0,744,0,0,0,0
55,10.1.1.2,17,1600,0,249600,0,0,0,1335,0,0,0,0
55,10.1.1.7,17,1873,0,292188,0,0,0,1505,0,0,0,0
55,10.1.1.1,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.4,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.6,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.8,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.9,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.12,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.13,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.14,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.15,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.16,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.18,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.19,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.20,17,30517,4480,32103884,4712960,1413.47,27.7821,20047,0,0,0,1
55,10.1.1.24,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.25,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.26,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.27,17,30517,20247,32103884,21299844,5594.97,67.5445,9468,0,0,0,1
55,10.1.1.28,17,30517,429,32103884,451308,157.318,8.82093,24003,0,0,0,1
55,10.1.1.30,17,30517,3871,32103884,4072292,1843.06,25.3406,20776,0,0,0,1
55,10.1.1.31,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.32,17,30517,260,32103884,273520,169.693,11.3144,24154,0,0,0,1
55,10.1.1.33,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.36,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.38,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.39,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.41,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.42,17,30517,260,32103884,273520,148.586,7.39276,24176,0,0,0,1
55,10.1.1.44,17,30517,96,32103884,100992,69.4183,6.45655,24339,0,0,0,1
55,10.1.1.47,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.48,17,30517,0,32103884,0,0,0,24414,0,0,0,1
55,10.1.1.3,17,1542,0,240552,0,0,0,1317,0,0,0,0
55,10.1.1.10,17,1402,0,218712,0,0,0,1142,0,0,0,0
55,10.1.1.11,17,1610,0,251160,0,0,0,1228,0,0,0,0
55,10.1.1.17,17,1565,0,244140,0,0,0,1262,0,0,0,0
55,10.1.1.22,17,1114,700,173784,109200,147.107,27.364,280,0,0,0,0
55,10.1.1.23,17,1243,1236,193908,192816,83.5989,31.3869,7,0,0,0,0
55,10.1.1.21,17,1330,690,207480,107640,144.471,33.2715,390,0,0,0,0
55,10.1.1.29,17,1472,0,229632,0,0,0,1106,0,0,0,0
55,10.1.1.34,17,1157,0,180492,0,0,0,804,0,0,0,0
55,10.1.1.35,17,974,0,151944,0,0,0,682,0,0,0,0
55,10.1.1.37,17,1144,0,178464,0,0,0,726,0,0,0,0
55,10.1.1.40,17,1325,0,206700,0,0,0,961,0,0,0,0
55,10.1.1.43,17,1104,0,172224,0,0,0,744,0,0,0,0
55,10.1.1.45,17,1269,0,197964,0,0,0,899,0,0,0,0
55,10.1.1.49,17,1064,0,165984,0,0,0,658,0,0,0,0
